"symbol","date","open","high","low","close","close_adjusted","volume","split_coefficient"
"MSFT","2011-08-11","24.5000","25.3800","24.4000","25.1900","21.1582","90690100","1.0000"
"MSFT","2004-12-17","27.0000","27.3200","26.7951","26.9600","20.1997","126184400","1.0000"
"MSFT","2013-05-22","34.7900","34.8400","34.3600","34.6100","30.7759","66047500","1.0000"
"MSFT","2001-03-09","57.9400","58.1900","54.8800","56.6900","18.8690","51897200","1.0000"
"MSFT","2014-01-22","36.2600","36.3200","35.7500","35.9300","32.4229","21904300","1.0000"
"MSFT","2014-07-30","44.0700","44.1000","43.2900","43.5785","39.8935","31921400","1.0000"
"MSFT","2016-05-25","51.9200","52.4900","51.7900","52.1200","50.3356","24204566","1.0000"
"MSFT","2005-11-08","26.9350","27.1800","26.7700","27.0495","20.4532","60091700","1.0000"
"MSFT","2000-10-31","69.0000","69.5000","68.0000","68.8700","22.9231","52237000","1.0000"
"MSFT","2001-10-12","55.7000","56.6400","54.5500","56.3800","18.7658","31653500","1.0000"
"MSFT","2010-03-08","28.5200","28.9300","28.5000","28.6300","23.3747","39414500","1.0000"
"MSFT","2009-07-29","23.7300","23.9100","23.3400","23.8000","19.1535","73626900","1.0000"
"MSFT","2013-03-21","28.1100","28.3600","28.0500","28.1100","24.8256","34233200","1.0000"
"MSFT","2004-09-01","27.2400","27.5200","27.1400","27.3900","18.4474","48507500","1.0000"
"MSFT","2017-04-21","65.6700","66.7000","65.4500","66.4000","65.3484","32522645","1.0000"
"MSFT","2015-02-04","41.9400","42.2100","41.3600","41.8400","38.7837","41614812","1.0000"
